;age;job;marital;education;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp_var_rate;cons_price_idx;cons_conf_idx;euribor3m;nr_employed;response;Default;Housing;Loan;Cellular
1378;42;blue-collar;divorced;basic.9y;jul;mon;111;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;0;0;1
1379;39;admin.;married;university.degree;may;fri;272;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;0;0;0;1
1380;45;blue-collar;married;basic.4y;jun;tue;65;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;0;1;0
1381;50;services;married;high.school;aug;mon;54;15;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;1;0;1
1382;29;admin.;single;university.degree;jun;tue;641;6;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;0;0;0
1383;38;admin.;married;university.degree;may;mon;362;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
1384;34;entrepreneur;married;basic.4y;may;wed;474;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0
1385;36;admin.;married;university.degree;jul;mon;61;6;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;0;0;1
1386;35;admin.;single;university.degree;may;mon;234;13;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;0;0;0
1387;41;technician;married;professional.course;may;mon;677;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
1388;42;admin.;single;university.degree;may;fri;87;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;0;0;1;0;0
1389;39;technician;married;professional.course;aug;mon;247;1;4;1;success;-2.9;92.20100000000001;-31.4;0.884;5076.2;0;0;1;0;1
1390;34;blue-collar;married;basic.6y;jul;mon;164;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;1;0
1391;52;admin.;married;high.school;may;wed;643;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
1392;47;admin.;divorced;university.degree;jun;fri;2653;3;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;1;0;1;0;0
1393;59;management;married;university.degree;dec;thu;112;4;999;1;failure;-3.0;92.713;-33.0;0.7;5023.5;0;0;0;0;1
1394;37;services;married;high.school;apr;fri;175;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;0;0;0;1;1
1395;33;management;married;university.degree;may;wed;85;4;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;0;1;0;1
1396;35;blue-collar;married;basic.9y;jun;fri;288;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;1;0;0
1397;33;admin.;married;high.school;may;wed;67;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
1398;40;technician;single;university.degree;nov;fri;44;1;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;0;0;1;1;1
1399;39;admin.;married;university.degree;may;fri;302;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
1400;32;technician;married;university.degree;nov;mon;77;1;999;0;nonexistent;-3.4;92.649;-30.1;0.7140000000000001;5017.5;0;0;1;0;1
1401;29;technician;single;high.school;aug;tue;130;6;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;1;0;1
1402;32;admin.;single;high.school;apr;thu;1143;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;1;0;0;0;1
1403;35;admin.;divorced;university.degree;may;fri;221;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;1;0;0
1404;36;admin.;married;university.degree;jul;wed;570;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;1;0;1;0;1
1405;38;blue-collar;married;basic.4y;apr;tue;239;1;999;0;nonexistent;-1.8;93.075;-47.1;1.453;5099.1;0;0;0;0;1
1406;32;admin.;married;university.degree;aug;tue;66;7;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;1;0;0
1407;32;admin.;single;university.degree;aug;mon;200;1;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;0;0;0;0;1
1408;34;self-employed;single;high.school;nov;tue;581;4;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;1;0;1
1409;42;admin.;single;university.degree;may;wed;938;1;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;1;0;1;1;0
1410;28;technician;single;basic.9y;may;tue;223;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;0;0;0;1
1411;53;technician;married;professional.course;may;fri;260;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
1412;27;services;single;basic.9y;may;mon;93;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
1413;43;entrepreneur;married;professional.course;may;fri;114;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.2590000000000001;5099.1;0;0;1;1;1
1414;51;unemployed;married;professional.course;jul;thu;901;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;1;0;1;1;1
1415;35;blue-collar;single;basic.6y;jun;fri;81;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;0;0;0
1416;42;admin.;married;university.degree;aug;fri;168;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;1
1417;36;technician;single;professional.course;may;mon;114;2;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;0;1;0
1418;35;blue-collar;divorced;basic.9y;jun;mon;138;4;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;0;0;0
1419;38;services;married;basic.9y;jun;fri;31;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;0;0;0;0;0
1420;45;blue-collar;married;basic.6y;jun;thu;272;2;999;0;nonexistent;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;0;0;0;0
1421;24;blue-collar;single;basic.9y;jul;wed;590;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;1
1422;30;technician;married;university.degree;jul;tue;231;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
1423;31;entrepreneur;divorced;basic.4y;nov;tue;152;2;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;0;0;1
1424;30;management;married;university.degree;jul;wed;217;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;1
1425;68;retired;married;university.degree;jul;mon;546;2;999;1;failure;-1.7;94.215;-40.3;0.889;4991.6;1;0;1;0;1
1426;50;blue-collar;married;basic.6y;aug;tue;137;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;0;0;0;0;1
1427;32;unemployed;married;university.degree;aug;thu;85;8;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;0;0;1;0;1
1428;55;services;married;high.school;jul;thu;371;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;1;1
1429;31;admin.;married;high.school;jun;wed;135;2;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;0;0;1;1;0
1430;55;services;married;basic.4y;aug;wed;64;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;0;1;1
1431;37;admin.;married;high.school;jul;thu;56;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;1;0;1
1432;41;blue-collar;single;basic.4y;jul;mon;107;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;1
1433;34;self-employed;single;university.degree;may;mon;102;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;0;1;0;1
1434;33;blue-collar;married;basic.9y;may;fri;728;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;1;0;0;0;1
1435;42;services;married;high.school;may;mon;312;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.354;5099.1;0;0;0;0;1
1436;56;admin.;married;university.degree;jul;fri;55;9;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;0;0;0;0;0
1437;46;entrepreneur;married;basic.9y;jun;mon;245;1;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;0;0;0;0;0
1438;42;admin.;single;high.school;jul;fri;163;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;0;1
1439;33;admin.;divorced;university.degree;nov;thu;214;2;999;1;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;1
1440;53;technician;married;professional.course;may;fri;264;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;0;0;1;0;0
1441;43;self-employed;married;basic.4y;nov;wed;206;5;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;1
1442;52;services;married;basic.6y;jul;mon;161;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;0;1;1
1443;40;technician;single;university.degree;jul;wed;145;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;0
1444;49;housemaid;single;university.degree;dec;mon;334;3;999;0;nonexistent;-3.0;92.713;-33.0;0.7170000000000001;5023.5;0;0;0;1;1
1445;41;admin.;married;university.degree;aug;fri;47;13;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;1
1446;26;blue-collar;single;basic.4y;jul;wed;215;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;1;1
1447;39;blue-collar;divorced;basic.9y;may;tue;304;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
1448;33;blue-collar;married;basic.9y;jun;tue;164;7;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;0;0;0;0;0
1449;36;admin.;single;basic.6y;may;wed;125;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;0;1;0;0
1450;33;blue-collar;married;basic.9y;jun;tue;321;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;0;1;0
1451;36;services;married;high.school;jun;tue;49;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;0;0;0
1452;61;self-employed;divorced;university.degree;mar;fri;102;2;999;1;failure;-1.8;93.369;-34.8;0.649;5008.7;0;0;0;0;1
1453;40;admin.;married;basic.9y;may;tue;224;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
1454;31;technician;single;professional.course;jul;fri;141;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.959;5228.1;0;0;0;0;0
1455;41;blue-collar;married;basic.4y;jun;mon;132;2;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;0;0;1;0;0
1456;39;services;married;high.school;may;thu;22;8;999;1;failure;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;1;0;1
1457;39;admin.;divorced;high.school;jul;tue;121;17;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;0;0;1
1458;38;management;married;university.degree;aug;thu;328;2;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.873;5076.2;0;0;1;0;1
1459;47;management;married;high.school;apr;fri;245;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;0;0;0;1;1
1460;24;admin.;single;high.school;jul;mon;722;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;0
1461;45;blue-collar;divorced;high.school;jul;thu;323;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;0;1
1462;34;technician;divorced;university.degree;jul;thu;40;7;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;0;0;1
1463;51;entrepreneur;married;basic.9y;may;tue;142;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0
1464;53;admin.;married;professional.course;jun;thu;217;2;3;1;success;-2.9;92.963;-40.8;1.26;5076.2;0;0;0;0;1
1465;24;technician;single;professional.course;jun;tue;211;1;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2;0;0;1;0;1
1466;24;services;married;high.school;may;thu;10;5;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;0;0;1
1467;35;technician;married;university.degree;nov;wed;108;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;1
1468;71;retired;single;university.degree;oct;tue;167;1;999;0;nonexistent;-3.4;92.431;-26.9;0.742;5017.5;0;0;1;0;1
1469;27;admin.;single;university.degree;apr;wed;98;1;999;1;failure;-1.8;93.075;-47.1;1.445;5099.1;0;0;1;1;1
1470;32;services;married;high.school;oct;mon;217;1;999;0;nonexistent;-3.4;92.431;-26.9;0.7390000000000001;5017.5;0;0;0;0;1
1471;56;technician;divorced;university.degree;jul;thu;13;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;0;1;1
1472;35;services;single;high.school;may;thu;66;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;0;1;0;1
1473;35;technician;single;professional.course;aug;thu;347;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;1;1
1474;38;services;single;basic.9y;may;thu;193;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0
1475;52;services;single;high.school;jun;wed;43;1;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;0;0;1;0;0
1476;27;admin.;single;university.degree;jul;tue;72;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;1;0;1
1477;35;student;single;university.degree;jul;wed;103;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;0;1
1478;40;technician;married;professional.course;may;tue;26;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
1479;38;blue-collar;married;high.school;jul;wed;122;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;1
1480;32;management;single;university.degree;may;thu;162;4;999;1;failure;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;0;0;1
1481;35;admin.;married;high.school;nov;tue;95;1;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;0;0;1
1482;28;blue-collar;single;professional.course;jul;wed;611;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
1483;25;blue-collar;married;basic.4y;jul;thu;420;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.958;5228.1;0;0;0;0;1
1484;28;admin.;single;university.degree;aug;wed;202;1;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.879;5076.2;0;0;0;0;1
1485;31;technician;married;university.degree;sep;thu;244;1;3;1;success;-1.1;94.199;-37.5;0.878;4963.6;1;0;0;0;1
1486;38;technician;married;university.degree;jun;wed;539;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;1;0;0;0;1
1487;53;services;married;high.school;jun;thu;75;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;1;0;0
1488;32;technician;divorced;professional.course;may;fri;76;17;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;1;0;0
1489;73;retired;married;professional.course;aug;thu;135;2;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.873;5076.2;0;0;1;0;1
1490;34;admin.;single;high.school;may;wed;359;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0
1491;64;housemaid;married;university.degree;may;wed;671;3;999;0;nonexistent;-1.8;93.876;-40.0;0.6970000000000001;5008.7;1;0;1;0;0
1492;41;technician;divorced;university.degree;aug;fri;167;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;0;0;1;0;1
1493;51;blue-collar;married;basic.4y;jun;tue;781;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;1;0;0;1;0
1494;34;technician;married;university.degree;jun;tue;116;2;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2;0;0;0;0;1
1495;50;management;married;university.degree;jun;thu;1005;2;999;0;nonexistent;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;0;1;0;0
1496;39;retired;single;high.school;may;thu;109;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0;0;0;0;0
1497;34;technician;married;professional.course;mar;mon;93;1;999;0;nonexistent;-1.8;92.84299999999999;-50.0;1.629;5099.1;0;0;1;0;1
1498;37;housemaid;divorced;basic.9y;may;mon;226;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;0;1;0;0
1499;40;admin.;married;high.school;jun;fri;85;3;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;0;0;1;0;0
1500;38;admin.;married;university.degree;jun;thu;197;1;999;0;nonexistent;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;0;1;0;0
1501;41;admin.;divorced;university.degree;aug;wed;188;4;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;0;1
1502;38;admin.;married;university.degree;aug;thu;191;3;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;0;0;1;0;1
1503;47;technician;divorced;high.school;jul;thu;303;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
1504;23;blue-collar;single;basic.9y;jul;thu;523;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
1505;30;blue-collar;single;basic.9y;jun;wed;83;11;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;0;0;0;0;0
1506;49;technician;married;university.degree;nov;thu;91;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;1
1507;51;admin.;married;basic.6y;may;fri;343;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;1;0;0
1508;36;technician;single;professional.course;may;wed;225;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;1;0;1
1509;49;blue-collar;married;basic.6y;aug;mon;383;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;0;0;1
1510;21;student;single;professional.course;nov;wed;250;1;999;0;nonexistent;-3.4;92.649;-30.1;0.716;5017.5;0;0;0;0;0
1511;34;unemployed;married;high.school;jul;thu;284;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;0;0;1
1512;45;blue-collar;married;basic.4y;jul;thu;367;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;1;0;1;0;1
1513;54;unemployed;married;basic.9y;may;wed;193;1;3;1;success;-1.8;92.89299999999999;-46.2;1.27;5099.1;1;0;0;0;1
1514;34;services;married;high.school;may;wed;71;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.27;5099.1;0;0;0;0;1
1515;36;blue-collar;married;basic.6y;may;mon;193;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;0;0;0;1
1516;45;admin.;single;professional.course;may;tue;265;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
1517;37;admin.;married;university.degree;nov;wed;274;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0
1518;32;blue-collar;single;basic.9y;nov;thu;75;2;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;1
1519;51;admin.;married;basic.4y;may;tue;142;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;0;0;0;1
1520;35;blue-collar;married;basic.6y;may;fri;418;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
1521;36;admin.;single;university.degree;jul;thu;18;8;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;1;1;0
1522;32;admin.;divorced;basic.9y;jul;mon;118;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;1
1523;34;services;married;high.school;may;tue;211;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
1524;51;technician;married;university.degree;jul;wed;65;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
1525;24;admin.;single;university.degree;aug;thu;147;1;999;1;failure;-2.9;92.20100000000001;-31.4;0.851;5076.2;0;0;0;0;1
1526;37;services;married;high.school;jul;mon;91;2;999;0;nonexistent;-2.9;92.469;-33.6;0.9440000000000001;5076.2;0;0;1;0;1
1527;37;blue-collar;married;high.school;jun;mon;90;4;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;1;0;0
1528;56;blue-collar;married;basic.4y;aug;tue;147;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;1
1529;27;admin.;single;high.school;nov;fri;24;1;999;0;nonexistent;-0.1;93.2;-42.0;3.853;5195.8;0;0;1;0;0
1530;59;retired;divorced;basic.9y;jun;fri;141;4;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;1;0;0
1531;54;retired;married;basic.4y;oct;thu;164;2;999;0;nonexistent;-3.4;92.431;-26.9;0.722;5017.5;1;0;0;1;1
1532;34;blue-collar;married;high.school;may;thu;144;3;999;1;failure;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;0;0;1
1533;36;housemaid;married;basic.6y;jun;mon;45;3;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;0;0;1;0;0
1534;54;blue-collar;married;professional.course;may;mon;198;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;1;0
1535;30;admin.;married;high.school;may;mon;434;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
1536;37;management;married;university.degree;aug;tue;263;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;0;0;1;0;1
1537;46;technician;married;professional.course;may;tue;34;4;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;0;1;0;0
1538;50;services;married;basic.9y;aug;mon;113;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;1
1539;35;services;single;university.degree;aug;mon;419;2;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.884;5076.2;0;0;1;0;1
1540;78;retired;married;basic.4y;jul;mon;1148;1;999;0;nonexistent;-1.7;94.215;-40.3;0.87;4991.6;1;0;0;0;1
1541;27;services;single;high.school;jul;fri;423;3;999;0;nonexistent;-1.7;94.215;-40.3;0.79;4991.6;1;0;0;0;1
1542;55;technician;married;university.degree;may;mon;349;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
1543;51;retired;married;basic.9y;nov;thu;259;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;1
1544;41;technician;married;professional.course;may;wed;204;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.27;5099.1;0;0;1;1;1
1545;54;retired;married;high.school;nov;tue;172;1;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;0;0;1
1546;46;admin.;divorced;high.school;oct;fri;3253;1;999;0;nonexistent;-0.1;93.79799999999999;-40.4;5.045;5195.8;0;0;1;0;0
1547;30;admin.;married;university.degree;nov;mon;329;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;0;0;0;0;1
1548;33;blue-collar;single;basic.9y;jun;tue;280;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;0;0;1;0;0
1549;38;services;divorced;high.school;jul;thu;503;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;0;1
1550;36;blue-collar;married;high.school;may;mon;286;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
1551;36;blue-collar;married;university.degree;may;thu;349;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;0;1;0;1
1552;46;technician;divorced;professional.course;jul;thu;165;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;1;0;1
1553;40;admin.;married;university.degree;jun;fri;606;5;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;0;0;1;0;0
1554;38;blue-collar;single;university.degree;may;fri;894;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;1;0;0;0;0
1555;35;technician;married;professional.course;jun;tue;117;3;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;1;0;0
1556;55;blue-collar;divorced;basic.4y;may;wed;148;4;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;0;0;0
1557;49;blue-collar;married;basic.9y;may;tue;813;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
1558;36;admin.;single;high.school;apr;fri;140;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;0;0;0;0;1
1559;42;admin.;married;university.degree;aug;fri;81;7;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;0;1;1
1560;48;admin.;divorced;university.degree;may;wed;16;6;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;1;0;1
1561;40;management;single;university.degree;jul;thu;309;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.958;5228.1;0;0;0;0;1
1562;53;technician;married;professional.course;aug;thu;178;2;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;0;1
1563;42;blue-collar;married;high.school;jun;wed;257;2;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;0;0;0;0;0
1564;40;admin.;married;university.degree;may;mon;163;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
